Timestamp,Distance (m),Min (m),Max (m),Moyenne (m),Médiane (m)
2026-03-02 11:54:34.973,4.99,0.61,5.68,5.0550999999999995,5.05
2026-03-02 11:54:35.173,5.06,0.61,5.68,5.0543000000000005,5.055
2026-03-02 11:54:35.388,5.05,0.61,5.68,5.0539,5.055
2026-03-02 11:54:35.491,5.03,0.61,5.68,5.0527999999999995,5.04
2026-03-02 11:54:35.589,5.0,0.61,5.68,5.0527999999999995,5.04
2026-03-02 11:54:35.898,5.07,0.61,5.68,5.0527999999999995,5.04
2026-03-02 11:54:36.002,5.02,0.61,5.68,5.0515,5.04
2026-03-02 11:54:36.114,5.01,0.61,5.68,5.0504,5.03
2026-03-02 11:54:36.211,5.02,0.61,5.68,5.05,5.025
2026-03-02 11:54:36.308,5.05,0.61,5.68,5.0495,5.025
2026-03-02 11:54:36.417,4.99,0.61,5.68,5.0488,5.025
2026-03-02 11:54:36.524,5.11,0.61,5.68,5.0489,5.025
2026-03-02 11:54:36.629,5.06,0.61,5.68,5.0488,5.025
2026-03-02 11:54:36.735,5.02,0.61,5.68,5.0464,5.02
2026-03-02 11:54:36.834,5.06,0.61,5.68,5.0402,5.035
2026-03-02 11:54:36.940,5.03,0.61,5.68,5.0424,5.025
2026-03-02 11:54:37.144,5.02,0.61,5.68,5.0424,5.025
2026-03-02 11:54:37.243,5.06,0.61,5.68,5.0432,5.04
2026-03-02 11:54:37.548,5.07,0.61,5.68,5.0404,5.055
2026-03-02 11:54:37.767,5.03,0.61,5.68,5.0398000000000005,5.045
2026-03-02 11:54:37.963,5.08,0.61,5.68,5.0418,5.06
2026-03-02 11:54:38.077,5.02,0.61,5.68,5.0417000000000005,5.045
2026-03-02 11:54:38.179,5.02,0.61,5.68,5.038,5.03
2026-03-02 11:54:38.279,5.09,0.61,5.68,5.0379000000000005,5.045
2026-03-02 11:54:38.382,5.05,0.61,5.68,5.0385,5.04
2026-03-02 11:54:38.583,5.06,0.61,5.68,5.0373,5.055
2026-03-02 11:54:38.680,5.07,0.61,5.68,5.0376,5.06
2026-03-02 11:54:38.796,5.02,0.61,5.68,5.0378,5.055
2026-03-02 11:54:38.893,5.0,0.61,5.68,5.038399999999999,5.04
2026-03-02 11:54:39.006,5.05,0.61,5.68,5.0394,5.05
2026-03-02 11:54:39.100,5.0,0.61,5.68,5.0399,5.035
2026-03-02 11:54:39.202,5.08,0.61,5.68,5.0398000000000005,5.05
2026-03-02 11:54:39.316,5.02,0.61,5.68,5.0401,5.05
2026-03-02 11:54:39.409,5.07,0.61,5.68,5.0394,5.05
2026-03-02 11:54:39.523,5.01,0.61,5.68,5.0392,5.035
2026-03-02 11:54:39.732,5.04,0.61,5.68,5.0391,5.029999999999999
2026-03-02 11:54:39.829,5.05,0.61,5.68,5.0395,5.029999999999999
2026-03-02 11:54:40.031,5.04,0.61,5.68,5.039,5.04
2026-03-02 11:54:40.135,5.12,0.61,5.68,5.0401,5.045
2026-03-02 11:54:40.237,5.03,0.61,5.68,5.0395,5.04
2026-03-02 11:54:40.345,5.06,0.61,5.68,5.04,5.045
2026-03-02 11:54:40.461,5.05,0.61,5.68,5.040299999999999,5.045
2026-03-02 11:54:40.553,5.09,0.61,5.68,5.0409,5.05
2026-03-02 11:54:40.653,5.06,0.61,5.68,5.0412,5.05
2026-03-02 11:54:40.767,5.17,0.61,5.68,5.0426,5.055
2026-03-02 11:54:40.867,5.01,0.61,5.68,5.0426,5.055
