Timestamp,Distance (m),Min (m),Max (m),Moyenne (m),Médiane (m)
2026-03-02 11:58:51.466,10.27,0.61,11.45,10.343499999999999,10.015
2026-03-02 11:58:51.878,10.16,0.61,11.45,10.3414,10.015
2026-03-02 11:58:52.087,10.06,0.61,11.45,10.3379,10.035
2026-03-02 11:58:52.192,10.22,0.61,11.45,10.3386,10.05
2026-03-02 11:58:52.301,10.03,0.61,11.45,10.3371,10.035
2026-03-02 11:58:52.403,10.07,0.61,11.45,10.3297,10.05
2026-03-02 11:58:52.506,10.03,0.61,11.45,10.323900000000002,10.05
2026-03-02 11:58:52.610,10.01,0.61,11.45,10.3205,10.05
2026-03-02 11:58:52.806,10.01,0.61,11.45,10.318599999999998,10.05
2026-03-02 11:58:52.926,10.04,0.61,11.45,10.3145,10.05
2026-03-02 11:58:53.025,9.95,0.61,11.45,10.3125,10.035
2026-03-02 11:58:53.126,10.05,0.61,11.45,10.3102,10.035
2026-03-02 11:58:53.238,9.99,0.61,11.45,10.306400000000002,10.03
2026-03-02 11:58:53.330,10.14,0.61,11.45,10.303199999999999,10.03
2026-03-02 11:58:53.535,10.54,0.61,11.45,10.306500000000002,10.035
2026-03-02 11:58:53.645,10.07,0.61,11.45,10.3051,10.035
2026-03-02 11:58:53.751,10.02,0.61,11.45,10.2974,10.03
2026-03-02 11:58:53.959,10.11,0.61,11.45,10.2948,10.045
2026-03-02 11:58:54.053,10.03,0.61,11.45,10.288800000000002,10.045
2026-03-02 11:58:54.469,10.3,0.61,11.45,10.2848,10.06
2026-03-02 11:58:54.574,10.03,0.61,11.45,10.2767,10.06
2026-03-02 11:58:54.689,10.03,0.61,11.45,10.2724,10.05
2026-03-02 11:58:54.782,10.07,0.61,11.45,10.2673,10.07
2026-03-02 11:58:54.896,9.99,0.61,11.45,10.261500000000002,10.05
2026-03-02 11:58:54.992,10.02,0.61,11.45,10.2579,10.03
2026-03-02 11:58:55.097,10.12,0.61,11.45,10.256400000000001,10.03
2026-03-02 11:58:55.202,9.98,0.61,11.45,10.253,10.03
2026-03-02 11:58:55.513,10.56,0.61,11.45,10.252699999999999,10.03
2026-03-02 11:58:55.718,10.13,0.61,11.45,10.246099999999998,10.05
2026-03-02 11:58:55.819,10.13,0.61,11.45,10.241900000000001,10.05
2026-03-02 11:58:55.925,10.59,0.61,11.45,10.2393,10.094999999999999
