Timestamp,Distance (m),Min (m),Max (m),Moyenne (m),Médiane (m)
2026-03-03 10:28:54.221,5.07,4.99,23.32,5.0517,5.0649999999999995
2026-03-03 10:28:54.541,5.05,4.99,23.32,5.052099999999999,5.0649999999999995
2026-03-03 10:28:54.632,5.06,4.99,23.32,5.0524000000000004,5.0649999999999995
2026-03-03 10:28:54.739,5.05,4.99,23.32,5.0524000000000004,5.06
2026-03-03 10:28:54.945,5.02,4.99,23.32,5.0523,5.055
2026-03-03 10:28:55.048,5.06,4.99,23.32,5.0522,5.055
2026-03-03 10:28:55.253,5.07,4.99,23.32,5.052,5.06
2026-03-03 10:28:55.364,5.07,4.99,23.32,5.0523,5.06
2026-03-03 10:28:55.465,5.05,4.99,23.32,5.0524000000000004,5.055
2026-03-03 10:28:55.570,5.05,4.99,23.32,5.0522,5.055
2026-03-03 10:28:55.674,5.02,4.99,23.32,5.052099999999999,5.05
2026-03-03 10:28:55.775,5.05,4.99,23.32,5.0519,5.05
2026-03-03 10:28:55.876,5.06,4.99,23.32,5.052099999999999,5.05
2026-03-03 10:28:55.975,5.07,4.99,23.32,5.0525,5.055
2026-03-03 10:28:56.186,5.06,4.99,23.32,5.0527999999999995,5.06
2026-03-03 10:28:56.386,5.02,4.99,23.32,5.0527999999999995,5.055
2026-03-03 10:28:56.500,5.07,4.99,23.32,5.0531,5.055
2026-03-03 10:28:56.599,5.04,4.99,23.32,5.0531,5.05
2026-03-03 10:28:56.712,5.06,4.99,23.32,5.0532,5.055
2026-03-03 10:28:56.807,5.0,4.99,23.32,5.0527,5.055
2026-03-03 10:28:56.906,5.06,4.99,23.32,5.0529,5.06
2026-03-03 10:28:57.018,5.06,4.99,23.32,5.0531,5.06
2026-03-03 10:28:57.221,5.06,4.99,23.32,5.053,5.06
2026-03-03 10:28:57.321,5.05,4.99,23.32,5.0532,5.06
2026-03-03 10:28:57.529,5.06,4.99,23.32,5.0533,5.06
2026-03-03 10:28:57.633,5.06,4.99,23.32,5.0532,5.06
2026-03-03 10:28:57.839,5.04,4.99,23.32,5.052899999999999,5.06
2026-03-03 10:28:57.938,5.05,4.99,23.32,5.0525,5.06
2026-03-03 10:28:58.151,5.07,4.99,23.32,5.0527,5.06
2026-03-03 10:28:58.255,5.06,4.99,23.32,5.0527,5.06
2026-03-03 10:28:58.463,5.07,4.99,23.32,5.053,5.06
2026-03-03 10:28:58.673,5.03,4.99,23.32,5.0529,5.06
