Timestamp,Distance (m),Min (m),Max (m),Moyenne (m),Médiane (m)
2026-02-27 11:31:30.030,5.21,3.21,5.98,4.7411,5.17
2026-02-27 11:31:30.140,5.19,3.21,5.98,4.7603,5.17
2026-02-27 11:31:30.241,5.16,3.21,5.98,4.7794,5.17
2026-02-27 11:31:30.348,5.2,3.21,5.98,4.7988,5.1850000000000005
2026-02-27 11:31:30.450,5.16,3.21,5.98,4.8179,5.1850000000000005
2026-02-27 11:31:30.551,5.15,3.21,5.98,4.837,5.1850000000000005
2026-02-27 11:31:30.661,5.15,3.21,5.98,4.8559,5.175000000000001
2026-02-27 11:31:30.763,5.13,3.21,5.98,4.874700000000001,5.16
2026-02-27 11:31:30.870,5.21,3.21,5.98,4.894,5.175000000000001
2026-02-27 11:31:30.973,5.17,3.21,5.98,4.9132,5.165
2026-02-27 11:31:31.071,5.16,3.21,5.98,4.932300000000001,5.16
2026-02-27 11:31:31.180,5.18,3.21,5.98,4.9514,5.16
2026-02-27 11:31:31.283,5.17,3.21,5.98,4.9703,5.165
2026-02-27 11:31:31.488,5.2,3.21,5.98,4.9898,5.165
2026-02-27 11:31:31.691,5.19,3.21,5.98,5.0091,5.17
2026-02-27 11:31:31.802,5.22,3.21,5.98,5.0285,5.175
2026-02-27 11:31:32.000,5.2,3.21,5.98,5.0478000000000005,5.1850000000000005
2026-02-27 11:31:32.110,5.2,3.21,5.98,5.0668,5.195
2026-02-27 11:31:32.309,5.23,3.21,5.98,5.0859000000000005,5.195
2026-02-27 11:31:32.419,5.23,3.21,5.98,5.105,5.2
2026-02-27 11:31:32.728,5.25,3.21,5.98,5.124700000000001,5.2
2026-02-27 11:31:32.922,5.22,3.21,5.98,5.1442,5.21
2026-02-27 11:31:33.036,5.25,3.21,5.98,5.1646,5.22
2026-02-27 11:31:33.132,5.23,3.21,5.98,5.1842,5.225
2026-02-27 11:31:33.249,5.23,3.21,5.98,5.2037,5.23
2026-02-27 11:31:33.344,5.25,3.21,5.98,5.2233,5.23
2026-02-27 11:31:33.445,5.27,3.21,5.98,5.2433000000000005,5.23
2026-02-27 11:31:33.551,5.2,3.21,5.98,5.2624,5.23
2026-02-27 11:31:33.661,5.22,3.21,5.98,5.2621,5.23
2026-02-27 11:31:33.767,5.21,3.21,5.98,5.2620000000000005,5.23
2026-02-27 11:31:33.972,5.23,3.21,5.98,5.2627,5.23
2026-02-27 11:31:34.074,5.25,3.21,5.98,5.2637,5.23
2026-02-27 11:31:34.278,5.25,3.21,5.98,5.2638,5.23
2026-02-27 11:31:34.385,5.22,3.21,5.98,5.2636,5.23
2026-02-27 11:31:34.585,5.19,3.21,5.98,5.2637,5.225
2026-02-27 11:31:34.691,5.19,3.21,5.98,5.2635000000000005,5.22
2026-02-27 11:31:34.794,5.21,3.21,5.98,5.263400000000001,5.215
2026-02-27 11:31:34.899,5.19,3.21,5.98,5.2636,5.215
2026-02-27 11:31:34.996,5.22,3.21,5.98,5.2639,5.215
2026-02-27 11:31:35.104,5.25,3.21,5.98,5.264500000000001,5.22
2026-02-27 11:31:35.205,5.2,3.21,5.98,5.2642,5.215
2026-02-27 11:31:35.320,5.21,3.21,5.98,5.263999999999999,5.21
2026-02-27 11:31:35.415,5.19,3.21,5.98,5.2632,5.205
2026-02-27 11:31:35.520,5.23,3.21,5.98,5.263,5.205
2026-02-27 11:31:35.624,5.21,3.21,5.98,5.262899999999999,5.21
2026-02-27 11:31:35.729,5.19,3.21,5.98,5.261699999999999,5.21
2026-02-27 11:31:35.934,5.26,3.21,5.98,5.2598,5.21
2026-02-27 11:31:36.142,5.2,3.21,5.98,5.256900000000001,5.21
2026-02-27 11:31:36.552,5.22,3.21,5.98,5.2572,5.21
2026-02-27 11:31:36.659,5.24,3.21,5.98,5.2555,5.21
2026-02-27 11:31:37.067,5.17,3.21,5.98,5.2527,5.21
2026-02-27 11:31:37.168,5.14,3.21,5.98,5.250900000000001,5.205
2026-02-27 11:31:37.374,5.25,3.21,5.98,5.2506,5.215
2026-02-27 11:31:37.578,5.17,3.21,5.98,5.2488,5.205
2026-02-27 11:31:37.691,5.19,3.21,5.98,5.2488,5.195
2026-02-27 11:31:37.794,5.21,3.21,5.98,5.246,5.205
2026-02-27 11:31:37.898,5.19,3.21,5.98,5.244400000000001,5.195
2026-02-27 11:31:38.000,5.17,3.21,5.98,5.2451,5.19
2026-02-27 11:31:38.107,5.22,3.21,5.98,5.2437000000000005,5.19
2026-02-27 11:31:38.208,5.19,3.21,5.98,5.243100000000001,5.19
2026-02-27 11:31:38.318,5.23,3.21,5.98,5.235600000000001,5.19
2026-02-27 11:31:38.410,5.19,3.21,5.98,5.237100000000001,5.19
2026-02-27 11:31:38.521,5.19,3.21,5.98,5.2376,5.19
2026-02-27 11:31:38.618,5.17,3.21,5.98,5.2379,5.19
2026-02-27 11:31:38.831,5.22,3.21,5.98,5.2388,5.19
2026-02-27 11:31:39.032,5.18,3.21,5.98,5.2377,5.19
2026-02-27 11:31:39.135,5.16,3.21,5.98,5.2341,5.19
2026-02-27 11:31:39.342,5.19,3.21,5.98,5.2326,5.19
2026-02-27 11:31:39.439,5.2,3.21,5.98,5.225700000000001,5.19
