Timestamp,AP_ID,RTT,IFFT,Kalman,Min,Max,Moy_100,Med_100
15:20:23.901,0,7.27,9.65,9.569,0.015,10.822,9.620,9.614
15:20:24.093,0,6.68,9.65,9.546,0.015,10.822,9.619,9.613
15:20:24.298,0,6.62,9.65,9.529,0.015,10.822,9.618,9.612
15:20:24.488,0,6.77,9.65,9.518,0.015,10.822,9.617,9.612
15:20:24.694,0,7.24,9.65,9.518,0.015,10.822,9.617,9.612
15:20:24.900,0,6.41,9.79,9.543,0.015,10.822,9.616,9.611
15:20:25.089,0,6.85,9.65,9.529,0.015,10.822,9.614,9.610
15:20:25.293,0,6.65,9.74,9.541,0.015,10.822,9.612,9.610
15:20:25.501,0,6.93,9.65,9.529,0.015,10.822,9.610,9.608
15:20:25.693,0,6.6,9.79,9.555,0.015,10.822,9.609,9.607
15:20:25.901,0,6.45,9.65,9.532,0.015,10.822,9.607,9.607
15:20:26.092,0,7.31,9.77,9.562,0.015,10.822,9.605,9.607
15:20:26.297,0,6.63,9.77,9.572,0.015,10.822,9.603,9.606
15:20:26.502,0,6.7,9.84,9.598,0.015,10.822,9.602,9.605
15:20:26.692,0,7.13,9.65,9.574,0.015,10.822,9.601,9.605
15:20:26.898,0,6.85,9.65,9.552,0.015,10.822,9.600,9.604
15:20:27.088,0,7.23,9.65,9.542,0.015,10.822,9.599,9.602
15:20:27.296,0,6.91,9.35,9.453,0.015,10.822,9.597,9.602
15:20:27.486,0,6.38,9.87,9.516,0.015,10.822,9.596,9.600
15:20:27.691,0,6.71,9.65,9.508,0.015,10.822,9.595,9.600
15:20:27.901,0,7.0,9.92,9.578,0.015,10.822,9.595,9.597
15:20:28.087,0,7.36,9.94,9.638,0.015,10.822,9.594,9.597
15:20:28.293,0,6.93,9.65,9.6,0.015,10.822,9.594,9.597
15:20:28.498,0,7.0,9.65,9.573,0.015,10.822,9.594,9.595
15:20:28.703,0,7.02,9.88,9.615,0.015,10.822,9.594,9.597
15:20:28.895,0,6.75,9.65,9.58,0.015,10.822,9.594,9.595
15:20:29.100,0,6.86,9.86,9.614,0.015,10.822,9.594,9.597
15:20:29.291,0,6.57,9.65,9.576,0.015,10.822,9.594,9.597
15:20:29.513,0,7.13,9.06,9.404,0.015,10.822,9.592,9.597
15:20:29.687,0,6.99,9.65,9.432,0.015,10.822,9.590,9.597
15:20:29.895,0,6.6,9.65,9.446,0.015,10.822,9.589,9.597
15:20:30.102,0,6.9,9.89,9.523,0.015,10.822,9.588,9.597
15:20:30.292,0,6.79,9.65,9.514,0.015,10.822,9.587,9.595
15:20:30.498,0,6.73,9.65,9.507,0.015,10.822,9.586,9.595
15:20:30.689,0,6.93,9.9,9.572,0.015,10.822,9.586,9.593
15:20:30.894,0,6.84,9.65,9.551,0.015,10.822,9.586,9.593
15:20:31.101,0,7.29,9.65,9.542,0.015,10.822,9.587,9.593
15:20:31.291,0,6.73,9.84,9.578,0.015,10.822,9.587,9.593
15:20:31.499,0,7.13,9.96,9.642,0.015,10.822,9.588,9.595
15:20:31.689,0,6.56,9.65,9.597,0.015,10.822,9.588,9.595
15:20:31.893,0,7.46,9.65,9.578,0.015,10.822,9.588,9.595
15:20:32.099,0,7.52,9.65,9.565,0.015,10.822,9.587,9.593
15:20:32.290,0,7.16,9.65,9.55,0.015,10.822,9.587,9.592
15:20:32.495,0,7.13,9.65,9.539,0.015,10.822,9.586,9.591
15:20:32.701,0,7.3,9.65,9.534,0.015,10.822,9.586,9.591
15:20:32.891,0,7.12,9.92,9.599,0.015,10.822,9.586,9.591
15:20:33.099,0,7.7,9.65,9.583,0.015,10.822,9.586,9.591
15:20:33.291,0,7.1,9.81,9.606,0.015,10.822,9.586,9.591
15:20:33.496,0,7.17,9.65,9.58,0.015,10.822,9.585,9.590
15:20:33.700,0,7.26,9.65,9.563,0.015,10.822,9.584,9.589
15:20:33.891,0,6.57,9.65,9.54,0.015,10.822,9.583,9.588
15:20:34.097,0,7.45,9.93,9.612,0.015,10.822,9.583,9.588
15:20:34.288,0,7.76,9.65,9.593,0.015,10.822,9.583,9.589
15:20:34.493,0,7.05,9.87,9.629,0.015,10.822,9.584,9.589
15:20:34.700,0,7.29,9.91,9.667,0.015,10.822,9.584,9.589
15:20:34.890,0,6.93,9.65,9.62,0.015,10.822,9.583,9.589
15:20:35.094,0,6.73,9.65,9.584,0.015,10.822,9.583,9.588
15:20:35.316,0,7.43,9.65,9.568,0.015,10.822,9.582,9.586
15:20:35.493,0,6.71,9.88,9.607,0.015,10.822,9.581,9.586
15:20:35.699,0,6.85,9.65,9.576,0.015,10.822,9.581,9.585
15:20:35.889,0,6.89,9.65,9.554,0.015,10.822,9.580,9.584
15:20:36.094,0,6.58,9.65,9.533,0.015,10.822,9.579,9.582
15:20:36.298,0,7.31,9.65,9.53,0.015,10.822,9.579,9.582
15:20:36.489,0,7.13,9.93,9.598,0.015,10.822,9.579,9.584
15:20:36.695,0,7.22,9.89,9.639,0.015,10.822,9.580,9.584
15:20:36.900,0,7.06,9.65,9.602,0.015,10.822,9.580,9.584
15:20:37.089,0,7.27,9.65,9.579,0.015,10.822,9.580,9.584
15:20:37.294,0,7.1,9.91,9.628,0.015,10.822,9.580,9.584
15:20:37.500,0,6.91,9.65,9.592,0.015,10.822,9.579,9.584
15:20:37.690,0,6.76,9.91,9.633,0.015,10.822,9.579,9.584
15:20:37.896,0,7.11,9.65,9.599,0.015,10.822,9.579,9.584
15:20:38.086,0,6.95,9.92,9.645,0.015,10.822,9.579,9.584
15:20:38.294,0,7.3,9.98,9.697,0.015,10.822,9.580,9.584
