Timestamp,AP_ID,RTT,IFFT,Kalman,Min,Max,Moy_100,Med_100
14:52:09.140,0,9.21,7.66,5.867,2.287,8.665,6.731,6.792
14:52:09.315,0,9.49,7.87,6.448,2.287,8.665,6.733,6.792
14:52:09.521,0,9.11,3.5,5.714,2.287,8.665,6.714,6.765
14:52:09.709,0,9.17,6.13,5.876,2.287,8.665,6.698,6.737
14:52:09.915,0,8.43,8.01,6.476,2.287,8.665,6.686,6.717
14:52:10.118,0,8.71,2.58,5.486,2.287,8.665,6.664,6.682
14:52:10.324,0,8.76,7.6,6.09,2.287,8.665,6.648,6.658
14:52:10.512,0,9.05,7.52,6.51,2.287,8.665,6.636,6.609
14:52:10.720,0,8.7,8.13,6.968,2.287,8.665,6.635,6.609
14:52:10.911,0,8.17,4.8,6.416,2.287,8.665,6.647,6.609
14:52:11.118,0,8.42,7.89,6.833,2.287,8.665,6.656,6.658
14:52:11.309,0,8.84,7.3,6.987,2.287,8.665,6.661,6.682
14:52:11.516,0,8.48,7.3,7.093,2.287,8.665,6.665,6.717
14:52:11.723,0,8.29,2.24,5.837,2.287,8.665,6.665,6.717
14:52:11.914,0,8.9,2.44,4.991,2.287,8.665,6.643,6.680
14:52:12.119,0,8.59,8.53,5.976,2.287,8.665,6.630,6.609
14:52:12.323,0,8.78,7.6,6.444,2.287,8.665,6.620,6.561
14:52:12.530,0,8.9,7.89,6.861,2.287,8.665,6.610,6.561
14:52:12.911,0,8.17,2.51,4.437,2.287,8.665,6.575,6.535
14:52:13.113,0,9.09,7.3,5.26,2.287,8.665,6.554,6.501
14:52:13.318,0,9.34,5.61,5.413,2.287,8.665,6.538,6.484
14:52:13.510,0,8.38,7.01,5.878,2.287,8.665,6.515,6.470
14:52:13.718,0,8.11,8.83,6.686,2.287,8.665,6.503,6.470
14:52:13.923,0,8.35,8.76,7.256,2.287,8.665,6.497,6.470
14:52:14.112,0,8.49,8.64,7.637,2.287,8.665,6.496,6.470
14:52:14.333,0,8.65,8.88,7.978,2.287,8.665,6.489,6.470
14:52:14.508,0,9.17,9.02,8.269,2.287,8.665,6.491,6.470
14:52:14.713,0,9.54,12.1,9.296,2.287,9.296,6.505,6.470
14:52:14.919,0,9.68,12.33,10.098,2.287,10.098,6.529,6.470
14:52:15.110,0,9.3,10.82,10.275,2.287,10.275,6.549,6.470
14:52:15.333,0,9.66,11.68,10.635,2.287,10.635,6.588,6.470
14:52:15.523,0,8.89,6.43,9.503,2.287,10.635,6.608,6.470
14:52:15.714,0,9.83,1.16,7.316,2.287,10.635,6.607,6.470
14:52:15.921,0,8.51,8.2,7.566,2.287,10.635,6.598,6.470
14:52:16.112,0,8.36,8.18,7.74,2.287,10.635,6.594,6.470
14:52:16.319,0,8.18,7.01,7.555,2.287,10.635,6.588,6.470
14:52:16.524,0,8.53,8.71,7.872,2.287,10.635,6.587,6.470
14:52:16.713,0,8.29,8.4,8.017,2.287,10.635,6.593,6.470
14:52:17.123,0,6.89,8.21,6.503,2.287,10.635,6.586,6.470
14:52:17.315,0,7.91,8.2,6.97,2.287,10.635,6.577,6.470
14:52:17.520,0,8.0,7.01,6.996,2.287,10.635,6.566,6.470
14:52:17.709,0,8.29,8.33,7.366,2.287,10.635,6.557,6.470
14:52:17.915,0,8.31,8.35,7.638,2.287,10.635,6.565,6.470
14:52:18.120,0,8.04,8.14,7.774,2.287,10.635,6.586,6.484
14:52:18.311,0,7.81,8.34,7.922,2.287,10.635,6.616,6.498
14:52:18.518,0,8.49,2.01,6.377,2.287,10.635,6.624,6.498
14:52:18.710,0,7.85,8.13,6.86,2.287,10.635,6.631,6.506
14:52:18.916,0,8.01,1.87,5.566,2.287,10.635,6.628,6.506
14:52:19.139,0,8.15,8.39,6.346,2.287,10.635,6.626,6.506
14:52:19.314,0,8.36,7.01,6.551,2.287,10.635,6.637,6.530
14:52:19.519,0,8.15,8.38,7.055,2.287,10.635,6.660,6.556
14:52:19.710,0,8.67,7.01,7.068,2.287,10.635,6.673,6.561
14:52:19.915,0,8.38,7.6,7.227,2.287,10.635,6.701,6.609
14:52:20.138,0,8.74,8.57,7.601,2.287,10.635,6.725,6.671
14:52:20.310,0,8.09,8.47,7.836,2.287,10.635,6.746,6.695
14:52:20.516,0,8.56,8.69,8.071,2.287,10.635,6.763,6.717
14:52:20.724,0,8.35,8.18,8.105,2.287,10.635,6.776,6.717
14:52:20.915,0,8.58,8.18,8.132,2.287,10.635,6.788,6.717
14:52:21.121,0,8.71,3.67,6.968,2.287,10.635,6.786,6.717
14:52:21.311,0,8.64,2.26,5.758,2.287,10.635,6.784,6.717
14:52:21.518,0,8.17,7.6,6.277,2.287,10.635,6.790,6.717
14:52:21.724,0,8.3,5.84,6.193,2.287,10.635,6.789,6.717
14:52:21.913,0,8.68,7.3,6.523,2.287,10.635,6.802,6.717
14:52:22.119,0,8.46,7.3,6.757,2.287,10.635,6.810,6.744
14:52:22.322,0,8.04,8.76,7.302,2.287,10.635,6.826,6.777
14:52:22.512,0,8.49,8.45,7.62,2.287,10.635,6.840,6.815
14:52:22.718,0,8.61,8.58,7.887,2.287,10.635,6.853,6.838
14:52:22.924,0,8.73,7.6,7.823,2.287,10.635,6.863,6.847
14:52:23.131,0,8.46,8.49,8.008,2.287,10.635,6.872,6.847
14:52:23.321,0,8.52,8.43,8.127,2.287,10.635,6.880,6.847
14:52:23.512,0,8.28,8.52,8.234,2.287,10.635,6.888,6.847
14:52:23.719,0,8.46,7.3,7.993,2.287,10.635,6.907,6.861
14:52:23.908,0,8.35,7.6,7.895,2.287,10.635,6.938,6.915
14:52:24.116,0,8.73,8.18,7.983,2.287,10.635,6.963,6.968
14:52:24.323,0,8.77,8.01,8.002,2.287,10.635,6.981,6.969
14:52:24.512,0,8.07,8.49,8.132,2.287,10.635,6.995,6.979
14:52:24.716,0,7.85,8.55,8.238,2.287,10.635,7.007,6.979
14:52:24.954,0,7.97,8.47,8.295,2.287,10.635,7.016,6.979
14:52:25.113,0,8.51,8.26,8.288,2.287,10.635,7.024,6.979
14:52:25.334,0,7.69,2.32,6.711,2.287,10.635,7.014,6.969
14:52:25.714,0,7.41,1.47,5.344,2.287,10.635,6.991,6.968
14:52:25.919,0,8.0,8.33,6.169,2.287,10.635,6.993,6.968
14:52:26.123,0,8.2,8.29,6.755,2.287,10.635,6.995,6.968
14:52:26.314,0,8.11,7.01,6.843,2.287,10.635,6.996,6.968
14:52:26.520,0,8.29,8.42,7.279,2.287,10.635,6.998,6.968
14:52:26.711,0,8.42,6.72,7.149,2.287,10.635,6.998,6.968
14:52:26.918,0,8.06,6.72,7.05,2.287,10.635,7.008,6.969
14:52:27.123,0,8.32,7.89,7.29,2.287,10.635,7.016,6.979
14:52:27.313,0,8.24,7.89,7.462,2.287,10.635,7.024,6.992
14:52:27.516,0,8.41,2.97,6.297,2.287,10.635,7.029,6.992
14:52:27.721,0,8.52,2.85,5.425,2.287,10.635,7.036,6.992
14:52:27.927,0,8.39,7.3,5.963,2.287,10.635,7.042,6.992
14:52:28.119,0,8.42,4.37,5.582,2.287,10.635,7.037,6.992
14:52:28.323,0,8.25,7.6,6.152,2.287,10.635,7.048,6.992
14:52:28.512,0,8.86,8.32,6.762,2.287,10.635,7.057,6.992
14:52:28.718,0,8.5,8.4,7.219,2.287,10.635,7.067,7.004
14:52:28.909,0,8.52,8.02,7.448,2.287,10.635,7.074,7.030
14:52:29.117,0,9.02,2.07,6.059,2.287,10.635,7.065,7.023
14:52:29.322,0,8.88,8.15,6.65,2.287,10.635,7.066,7.023
14:52:29.513,0,8.95,7.01,6.78,2.287,10.635,7.082,7.023
14:52:29.718,0,8.62,8.39,7.232,2.287,10.635,7.096,7.053
14:52:29.922,0,8.61,7.01,7.195,2.287,10.635,7.103,7.061
14:52:30.114,0,8.23,7.3,7.239,2.287,10.635,7.119,7.080
14:52:30.320,0,8.17,6.43,7.04,2.287,10.635,7.130,7.080
14:52:30.510,0,8.48,8.18,7.361,2.287,10.635,7.139,7.121
14:52:30.716,0,8.23,7.6,7.436,2.287,10.635,7.159,7.172
14:52:30.922,0,8.57,8.38,7.701,2.287,10.635,7.175,7.207
14:52:31.111,0,8.53,6.55,7.41,2.287,10.635,7.184,7.223
14:52:31.318,0,8.37,8.24,7.643,2.287,10.635,7.190,7.229
14:52:31.523,0,8.66,8.15,7.791,2.287,10.635,7.204,7.236
14:52:31.715,0,8.4,7.01,7.595,2.287,10.635,7.212,7.248
14:52:31.921,0,8.19,8.22,7.768,2.287,10.635,7.220,7.268
14:52:32.112,0,8.46,7.3,7.657,2.287,10.635,7.225,7.284
14:52:32.318,0,8.31,7.6,7.651,2.287,10.635,7.243,7.296
14:52:32.510,0,8.48,7.6,7.649,2.287,10.635,7.270,7.309
14:52:32.715,0,8.55,7.01,7.495,2.287,10.635,7.285,7.338
14:52:32.920,0,8.23,7.71,7.563,2.287,10.635,7.296,7.364
14:52:33.111,0,8.18,6.72,7.35,2.287,10.635,7.301,7.364
14:52:33.317,0,8.18,2.62,6.12,2.287,10.635,7.318,7.364
14:52:33.523,0,8.01,5.92,6.096,2.287,10.635,7.326,7.364
14:52:33.714,0,8.05,5.55,5.981,2.287,10.635,7.332,7.364
14:52:33.919,0,9.0,7.3,6.374,2.287,10.635,7.337,7.364
14:52:34.124,0,9.37,7.3,6.664,2.287,10.635,7.337,7.364
14:52:34.314,0,8.64,5.84,6.477,2.287,10.635,7.329,7.364
14:52:34.519,0,8.41,7.3,6.724,2.287,10.635,7.320,7.355
14:52:34.725,0,8.72,6.43,6.676,2.287,10.635,7.307,7.333
14:52:34.915,0,8.74,6.72,6.718,2.287,10.635,7.291,7.309
14:52:35.120,0,9.19,8.91,7.332,2.287,10.635,7.272,7.309
14:52:35.311,0,8.84,7.3,7.348,2.287,10.635,7.244,7.309
14:52:35.516,0,8.35,6.72,7.198,2.287,10.635,7.213,7.296
14:52:35.722,0,8.5,6.9,7.139,2.287,10.635,7.178,7.284
14:52:35.914,0,8.1,8.18,7.428,2.287,10.635,7.158,7.284
14:52:36.121,0,8.89,7.01,7.34,2.287,10.635,7.158,7.284
14:52:36.313,0,9.25,6.72,7.206,2.287,10.635,7.154,7.259
14:52:36.536,0,8.93,7.01,7.181,2.287,10.635,7.149,7.236
14:52:36.710,0,8.57,2.45,5.96,2.287,10.635,7.133,7.229
14:52:36.932,0,9.88,9.04,6.828,2.287,10.635,7.122,7.223
14:52:37.137,0,9.1,7.89,7.142,2.287,10.635,7.114,7.213
14:52:37.327,0,8.43,7.01,7.127,2.287,10.635,7.120,7.213
14:52:37.516,0,8.59,0.18,5.325,2.287,10.635,7.103,7.213
14:52:37.723,0,8.35,6.13,5.583,2.287,10.635,7.089,7.213
14:52:37.930,0,8.59,6.13,5.773,2.287,10.635,7.073,7.202
14:52:38.137,0,8.75,6.43,5.989,2.287,10.635,7.057,7.197
14:52:38.311,0,8.36,6.75,6.226,2.287,10.635,7.041,7.188
14:52:38.515,0,8.36,7.6,6.618,2.287,10.635,7.028,7.165
14:52:38.753,0,8.23,6.82,6.696,2.287,10.635,7.032,7.165
14:52:38.912,0,8.25,6.81,6.748,2.287,10.635,7.030,7.165
14:52:39.119,0,8.58,6.72,6.768,2.287,10.635,7.042,7.165
14:52:39.309,0,8.81,8.84,7.342,2.287,10.635,7.052,7.188
14:52:39.513,0,8.81,6.81,7.225,2.287,10.635,7.059,7.197
14:52:39.719,0,8.87,7.01,7.194,2.287,10.635,7.061,7.197
14:52:39.910,0,8.13,7.6,7.314,2.287,10.635,7.063,7.202
14:52:40.117,0,8.02,7.3,7.322,2.287,10.635,7.064,7.202
14:52:40.340,0,8.1,6.72,7.175,2.287,10.635,7.060,7.197
14:52:40.515,0,9.47,9.14,7.725,2.287,10.635,7.059,7.197
14:52:40.721,0,8.53,7.01,7.55,2.287,10.635,7.053,7.197
14:52:40.912,0,8.69,6.45,7.278,2.287,10.635,7.045,7.197
14:52:41.135,0,8.1,7.01,7.22,2.287,10.635,7.036,7.197
14:52:41.309,0,8.65,6.13,6.956,2.287,10.635,7.036,7.197
14:52:41.517,0,8.78,6.9,6.968,2.287,10.635,7.048,7.197
14:52:41.722,0,8.74,8.99,7.526,2.287,10.635,7.060,7.202
14:52:41.912,0,8.55,7.01,7.406,2.287,10.635,7.073,7.213
14:52:42.116,0,8.63,6.8,7.265,2.287,10.635,7.080,7.220
14:52:42.322,0,8.76,6.72,7.144,2.287,10.635,7.084,7.220
14:52:42.513,0,8.59,5.55,6.746,2.287,10.635,7.078,7.213
14:52:42.720,0,8.48,6.67,6.751,2.287,10.635,7.070,7.202
14:52:42.911,0,8.31,6.76,6.777,2.287,10.635,7.059,7.197
14:52:43.115,0,8.52,7.08,6.883,2.287,10.635,7.049,7.194
14:52:43.322,0,8.29,6.77,6.876,2.287,10.635,7.038,7.188
14:52:43.529,0,8.65,7.11,6.964,2.287,10.635,7.026,7.178
14:52:43.718,0,8.6,0.23,5.219,2.287,10.635,6.996,7.162
14:52:44.114,0,9.5,5.74,4.446,2.287,10.635,6.961,7.146
14:52:44.321,0,9.25,7.9,5.425,2.287,10.635,6.936,7.143
14:52:44.513,0,9.14,7.89,6.129,2.287,10.635,6.917,7.141
14:52:44.720,0,8.91,9.52,7.061,2.287,10.635,6.908,7.133
14:52:44.939,0,8.77,2.73,5.949,2.287,10.635,6.886,7.094
14:52:45.113,0,9.18,8.97,6.792,2.287,10.635,6.872,7.056
14:52:45.319,0,9.73,7.67,7.068,2.287,10.635,6.859,7.056
14:52:45.509,0,9.3,7.02,7.09,2.287,10.635,6.847,7.056
14:52:45.714,0,8.84,7.6,7.25,2.287,10.635,6.853,7.064
14:52:45.937,0,8.36,7.89,7.435,2.287,10.635,6.874,7.079
14:52:46.112,0,8.29,7.01,7.336,2.287,10.635,6.885,7.108
14:52:46.320,0,8.27,6.26,7.068,2.287,10.635,6.888,7.108
14:52:46.523,0,9.02,2.96,6.02,2.287,10.635,6.880,7.108
14:52:46.714,0,8.45,7.79,6.52,2.287,10.635,6.873,7.079
14:52:46.919,0,8.73,7.01,6.683,2.287,10.635,6.868,7.068
14:52:47.108,0,9.21,10.53,7.73,2.287,10.635,6.875,7.079
14:52:47.315,0,10.16,5.08,7.072,2.287,10.635,6.873,7.070
14:52:47.521,0,8.72,7.89,7.311,2.287,10.635,6.871,7.070
14:52:47.711,0,8.97,3.22,6.262,2.287,10.635,6.871,7.070
14:52:47.978,0,9.01,5.58,6.126,2.287,10.635,6.878,7.070
14:52:48.122,0,8.44,8.77,6.855,2.287,10.635,6.887,7.070
14:52:48.311,0,8.45,6.27,6.726,2.287,10.635,6.898,7.070
14:52:48.519,0,9.2,0.28,5.069,2.287,10.635,6.887,7.070
14:52:48.710,0,8.98,8.48,6.023,2.287,10.635,6.880,7.070
14:52:48.934,0,9.74,7.3,6.416,2.287,10.635,6.872,7.068
14:52:49.123,0,8.97,7.89,6.841,2.287,10.635,6.866,7.064
14:52:49.331,0,9.15,8.48,7.306,2.287,10.635,6.878,7.068
14:52:49.537,0,8.85,4.38,6.559,2.287,10.635,6.877,7.068
14:52:49.711,0,8.6,2.91,5.632,2.287,10.635,6.866,7.068
14:52:49.917,0,9.28,7.89,6.28,2.287,10.635,6.856,7.064
14:52:50.157,0,9.52,3.79,5.675,2.287,10.635,6.841,7.050
14:52:50.315,0,9.13,8.77,6.54,2.287,10.635,6.834,7.004
14:52:50.521,0,9.32,8.48,7.09,2.287,10.635,6.835,7.014
14:52:50.742,0,9.37,8.77,7.566,2.287,10.635,6.837,7.014
14:52:50.917,0,9.46,8.77,7.91,2.287,10.635,6.841,7.014
14:52:51.155,0,9.11,8.48,8.077,2.287,10.635,6.845,7.014
14:52:51.360,0,8.95,8.77,8.272,2.287,10.635,6.854,7.014
14:52:51.516,0,8.86,8.77,8.411,2.287,10.635,6.862,7.014
14:52:51.722,0,9.99,8.48,8.452,2.287,10.635,6.868,7.014
14:52:51.927,0,9.31,7.6,8.24,2.287,10.635,6.875,7.014
14:52:52.179,0,8.72,7.3,8.002,2.287,10.635,6.877,7.014
14:52:52.370,0,10.74,8.18,8.091,2.287,10.635,6.881,7.014
14:52:52.512,0,8.95,8.18,8.128,2.287,10.635,6.886,7.014
14:52:52.720,0,9.79,6.72,7.783,2.287,10.635,6.887,7.014
14:52:52.910,0,9.47,0.41,5.87,2.287,10.635,6.871,6.966
14:52:53.133,0,9.37,0.66,4.555,2.287,10.635,6.841,6.960
14:52:53.324,0,9.7,8.84,5.758,2.287,10.635,6.825,6.920
14:52:53.513,0,9.28,5.26,5.679,2.287,10.635,6.821,6.920
14:52:53.737,0,9.93,8.77,6.555,2.287,10.635,6.825,6.920
14:52:53.910,0,10.04,8.77,7.189,2.287,10.635,6.837,6.960
14:52:54.117,0,8.29,5.6,6.788,2.287,10.635,6.842,6.960
14:52:54.337,0,10.24,6.43,6.745,2.287,10.635,6.842,6.960
14:52:54.542,0,9.7,7.89,7.09,2.287,10.635,6.848,6.966
14:52:54.716,0,8.36,7.01,7.089,2.287,10.635,6.852,7.014
