Timestamp,Distance (m),Min (m),Max (m),Moyenne (m),Médiane (m)
2026-02-27 11:19:54.975,8.89,5.04,9.6,9.0305,8.97
2026-02-27 11:19:55.073,8.93,5.04,9.6,9.030800000000001,8.955
2026-02-27 11:19:55.179,8.9,5.04,9.6,9.031,8.934999999999999
2026-02-27 11:19:55.280,8.92,5.04,9.6,9.0324,8.925
2026-02-27 11:19:55.398,8.91,5.04,9.6,9.0333,8.915
2026-02-27 11:19:55.598,8.94,5.04,9.6,9.0323,8.915
2026-02-27 11:19:55.703,8.95,5.04,9.6,9.0318,8.915
2026-02-27 11:19:55.911,8.93,5.04,9.6,9.0313,8.915
2026-02-27 11:19:56.014,8.9,5.04,9.6,9.0277,8.915
2026-02-27 11:19:56.111,8.88,5.04,9.6,9.0205,8.915
2026-02-27 11:19:56.330,8.87,5.04,9.6,9.0137,8.915
2026-02-27 11:19:56.423,8.89,5.04,9.6,9.009400000000001,8.905000000000001
2026-02-27 11:19:56.524,8.91,5.04,9.6,9.0088,8.91
2026-02-27 11:19:56.632,8.87,5.04,9.6,9.007,8.905000000000001
2026-02-27 11:19:56.737,8.87,5.04,9.6,9.0046,8.895
2026-02-27 11:19:56.845,8.87,5.04,9.6,9.0032,8.885000000000002
2026-02-27 11:19:56.938,8.9,5.04,9.6,9.001100000000001,8.885000000000002
2026-02-27 11:19:57.041,8.91,5.04,9.6,8.999400000000001,8.885000000000002
2026-02-27 11:19:57.148,8.89,5.04,9.6,8.9955,8.885000000000002
2026-02-27 11:19:57.247,8.91,5.04,9.6,8.9922,8.89
2026-02-27 11:19:57.351,8.88,5.04,9.6,8.9877,8.89
2026-02-27 11:19:57.456,8.9,5.04,9.6,8.9846,8.895
2026-02-27 11:19:57.569,8.9,5.04,9.6,8.9811,8.895
2026-02-27 11:19:57.669,8.9,5.04,9.6,8.9778,8.9
2026-02-27 11:19:57.775,8.91,5.04,9.6,8.9734,8.9
2026-02-27 11:19:57.879,8.92,5.04,9.6,8.9695,8.9
2026-02-27 11:19:58.082,9.01,5.04,9.6,8.9689,8.905000000000001
2026-02-27 11:19:58.188,8.99,5.04,9.6,8.966800000000001,8.905000000000001
2026-02-27 11:19:58.294,8.99,5.04,9.6,8.9661,8.91
2026-02-27 11:19:58.390,9.03,5.04,9.6,8.9668,8.915
2026-02-27 11:19:58.497,9.03,5.04,9.6,8.965499999999999,8.955
2026-02-27 11:19:58.699,9.01,5.04,9.6,8.9637,8.99
2026-02-27 11:19:58.803,9.0,5.04,9.6,8.963799999999999,8.995000000000001
2026-02-27 11:19:58.914,9.04,5.04,9.6,8.961599999999999,9.004999999999999
2026-02-27 11:19:59.111,9.09,5.04,9.6,8.9609,9.01
2026-02-27 11:19:59.324,9.03,5.04,9.6,8.9599,9.02
2026-02-27 11:19:59.430,9.16,5.04,9.6,8.9611,9.03
2026-02-27 11:19:59.528,9.3,5.04,9.6,8.9648,9.03
2026-02-27 11:19:59.636,9.31,5.04,9.6,8.9673,9.035
2026-02-27 11:19:59.744,9.13,5.04,9.6,8.968,9.065
2026-02-27 11:19:59.845,9.12,5.04,9.6,8.9697,9.105
2026-02-27 11:19:59.948,9.25,5.04,9.6,8.9734,9.125
2026-02-27 11:20:00.050,9.14,5.04,9.6,8.9772,9.135000000000002
2026-02-27 11:20:00.152,9.38,5.04,9.6,8.9827,9.15
2026-02-27 11:20:00.257,9.08,5.04,9.6,8.9851,9.15
2026-02-27 11:20:00.364,9.25,5.04,9.6,8.988,9.205
2026-02-27 11:20:00.469,9.09,5.04,9.6,8.9892,9.195
2026-02-27 11:20:00.571,9.38,5.04,9.6,8.9942,9.195
2026-02-27 11:20:00.676,9.37,5.04,9.6,8.996699999999999,9.195
2026-02-27 11:20:00.771,9.05,5.04,9.6,8.995700000000001,9.195
2026-02-27 11:20:00.875,9.02,5.04,9.6,8.9954,9.195
2026-02-27 11:20:00.994,9.06,5.04,9.6,8.9975,9.115
2026-02-27 11:20:01.086,9.0,5.04,9.6,8.999,9.085
2026-02-27 11:20:01.199,9.0,5.04,9.6,8.9999,9.07
2026-02-27 11:20:01.300,8.99,5.04,9.6,9.0012,9.055
2026-02-27 11:20:01.496,8.95,5.04,9.6,9.0,9.035
2026-02-27 11:20:01.610,8.95,5.04,9.6,9.0007,9.01
2026-02-27 11:20:01.712,9.05,5.04,9.6,9.0024,9.01
2026-02-27 11:20:01.809,9.05,5.04,9.6,9.0051,9.01
2026-02-27 11:20:02.013,9.02,5.04,9.6,9.0069,9.01
2026-02-27 11:20:02.117,9.0,5.04,9.6,9.0082,9.0
2026-02-27 11:20:02.233,8.94,5.04,9.6,9.0079,9.0
2026-02-27 11:20:02.337,8.96,5.04,9.6,9.0079,8.995000000000001
2026-02-27 11:20:02.442,8.96,5.04,9.6,9.007200000000001,8.975000000000001
2026-02-27 11:20:02.537,8.91,5.04,9.6,9.0062,8.96
2026-02-27 11:20:02.639,8.92,5.04,9.6,9.0048,8.96
2026-02-27 11:20:02.745,8.94,5.04,9.6,9.003300000000001,8.96
2026-02-27 11:20:02.851,8.98,5.04,9.6,9.0021,8.96
2026-02-27 11:20:02.955,8.91,5.04,9.6,9.000399999999999,8.95
2026-02-27 11:20:03.063,8.91,5.04,9.6,8.9986,8.94
2026-02-27 11:20:03.164,8.95,5.04,9.6,8.997300000000001,8.94
2026-02-27 11:20:03.267,8.93,5.04,9.6,8.995700000000001,8.934999999999999
2026-02-27 11:20:03.464,8.92,5.04,9.6,8.9961,8.925
2026-02-27 11:20:03.569,8.96,5.04,9.6,8.9979,8.925
2026-02-27 11:20:03.783,8.91,5.04,9.6,8.9982,8.925
2026-02-27 11:20:03.884,8.91,5.04,9.6,8.9972,8.925
2026-02-27 11:20:04.083,8.91,5.04,9.6,8.9959,8.915
2026-02-27 11:20:04.195,8.9,5.04,9.6,8.9942,8.91
2026-02-27 11:20:04.397,8.92,5.04,9.6,8.9925,8.915
2026-02-27 11:20:04.503,8.9,5.04,9.6,8.9904,8.915
2026-02-27 11:20:04.609,8.95,5.04,9.6,8.9893,8.915
2026-02-27 11:20:04.711,8.91,5.04,9.6,8.9883,8.91
2026-02-27 11:20:04.813,8.92,5.04,9.6,8.987400000000001,8.91
2026-02-27 11:20:04.918,8.91,5.04,9.6,8.9871,8.91
