Timestamp,Distance (m),Min (m),Max (m),Moyenne (m),Médiane (m)
2026-02-27 11:26:47.358,9.26,5.15,9.33,9.1735,9.27
2026-02-27 11:26:47.466,9.31,5.15,9.33,9.1754,9.27
2026-02-27 11:26:47.572,9.32,5.15,9.33,9.1783,9.274999999999999
2026-02-27 11:26:47.669,9.3,5.15,9.33,9.1807,9.28
2026-02-27 11:26:47.785,9.3,5.15,9.33,9.183300000000001,9.29
2026-02-27 11:26:47.880,9.25,5.15,9.33,9.1851,9.29
2026-02-27 11:26:47.985,9.27,5.15,9.33,9.1868,9.29
2026-02-27 11:26:48.090,9.28,5.15,9.33,9.1888,9.29
2026-02-27 11:26:48.194,9.26,5.15,9.33,9.1903,9.29
2026-02-27 11:26:48.303,9.28,5.15,9.33,9.1916,9.28
2026-02-27 11:26:48.395,9.25,5.15,9.33,9.1926,9.28
2026-02-27 11:26:48.714,9.27,5.15,9.33,9.1943,9.274999999999999
2026-02-27 11:26:48.808,9.26,5.15,9.33,9.1959,9.27
2026-02-27 11:26:49.017,9.29,5.15,9.33,9.197899999999999,9.27
2026-02-27 11:26:49.226,9.31,5.15,9.33,9.200099999999999,9.27
2026-02-27 11:26:49.430,9.28,5.15,9.33,9.201699999999999,9.274999999999999
2026-02-27 11:26:49.741,9.24,5.15,9.33,9.203199999999999,9.274999999999999
2026-02-27 11:26:49.841,9.24,5.15,9.33,9.204500000000001,9.265
2026-02-27 11:26:49.945,9.29,5.15,9.33,9.2063,9.274999999999999
2026-02-27 11:26:50.042,9.28,5.15,9.33,9.2082,9.274999999999999
2026-02-27 11:26:50.151,9.31,5.15,9.33,9.2106,9.28
2026-02-27 11:26:50.255,9.22,5.15,9.33,9.2119,9.28
2026-02-27 11:26:50.366,9.25,5.15,9.33,9.213099999999999,9.28
2026-02-27 11:26:50.467,9.22,5.15,9.33,9.2142,9.265
2026-02-27 11:26:50.570,9.24,5.15,9.33,9.215399999999999,9.245000000000001
2026-02-27 11:26:50.672,9.23,5.15,9.33,9.2163,9.24
2026-02-27 11:26:50.777,9.25,5.15,9.33,9.2173,9.245000000000001
2026-02-27 11:26:50.880,9.24,5.15,9.33,9.2187,9.245000000000001
2026-02-27 11:26:51.087,9.23,5.15,9.33,9.2202,9.24
2026-02-27 11:26:51.292,9.22,5.15,9.33,9.2212,9.235
2026-02-27 11:26:51.602,9.23,5.15,9.33,9.2225,9.23
2026-02-27 11:26:51.712,9.24,5.15,9.33,9.2236,9.235
2026-02-27 11:26:51.911,9.23,5.15,9.33,9.2248,9.23
2026-02-27 11:26:52.015,9.17,5.15,9.33,9.2255,9.23
2026-02-27 11:26:52.216,9.2,5.15,9.33,9.2261,9.23
2026-02-27 11:26:52.327,9.17,5.15,9.33,9.2267,9.23
