Timestamp,Distance (m),Min (m),Max (m),Moyenne (m),Médiane (m)
2026-02-27 11:24:36.400,3.85,2.85,4.4,3.5538,3.9000000000000004
2026-02-27 11:24:36.633,3.93,2.85,4.4,3.5567,3.9000000000000004
2026-02-27 11:24:36.712,3.04,2.85,4.4,3.5512,3.87
2026-02-27 11:24:36.925,3.36,2.85,4.4,3.5482,3.8449999999999998
2026-02-27 11:24:37.141,3.46,2.85,4.4,3.5461,3.83
2026-02-27 11:24:37.235,2.97,2.85,4.4,3.5395999999999996,3.815
2026-02-27 11:24:37.338,3.15,2.85,4.4,3.5342000000000002,3.635
2026-02-27 11:24:37.440,2.92,2.85,4.4,3.5275,3.41
2026-02-27 11:24:37.545,2.95,2.85,4.4,3.5214999999999996,3.255
2026-02-27 11:24:37.648,3.18,2.85,4.4,3.5180000000000002,3.165
2026-02-27 11:24:37.752,3.19,2.85,4.4,3.5156,3.165
2026-02-27 11:24:37.858,3.45,2.85,4.4,3.5154,3.165
2026-02-27 11:24:37.952,3.01,2.85,4.4,3.512,3.165
2026-02-27 11:24:38.066,3.46,2.85,4.4,3.5136000000000003,3.165
2026-02-27 11:24:38.170,2.93,2.85,4.4,3.5101999999999998,3.08
2026-02-27 11:24:38.266,3.05,2.85,4.4,3.5077,3.0999999999999996
2026-02-27 11:24:38.367,3.24,2.85,4.4,3.5073000000000003,3.115
2026-02-27 11:24:38.580,3.44,2.85,4.4,3.5088999999999997,3.185
2026-02-27 11:24:38.687,3.91,2.85,4.4,3.5149,3.215
2026-02-27 11:24:38.887,3.94,2.85,4.4,3.5216000000000003,3.34
2026-02-27 11:24:38.991,3.89,2.85,4.4,3.5279000000000003,3.4450000000000003
2026-02-27 11:24:39.200,3.91,2.85,4.4,3.5343999999999998,3.45
2026-02-27 11:24:39.305,3.88,2.85,4.4,3.5406999999999997,3.67
2026-02-27 11:24:39.408,3.65,2.85,4.4,3.5443000000000002,3.7649999999999997
2026-02-27 11:24:39.516,3.84,2.85,4.4,3.5477,3.86
2026-02-27 11:24:39.920,3.92,2.85,4.4,3.5513999999999997,3.885
2026-02-27 11:24:40.020,3.93,2.85,4.4,3.5551999999999997,3.9000000000000004
2026-02-27 11:24:40.123,3.89,2.85,4.4,3.5581,3.9000000000000004
2026-02-27 11:24:40.228,3.92,2.85,4.4,3.5664,3.9000000000000004
2026-02-27 11:24:40.333,3.83,2.85,4.4,3.5741,3.89
2026-02-27 11:24:40.436,3.78,2.85,4.4,3.5814999999999997,3.885
